CATEGORY,"ITEM NAME","ITEM CODE",UOM,QUANTITY,"SUB COST PRICE","TOTAL COST PRICE",WPP,"STD PRICE TO TRADE","STD PRICE TO COD","PRICE TO DISTRIBUTORS"
" DRAGON FARM & IMPLEMENT TUBES		","DRAGON Tube 7.50-18",TB-SP-DR-035,Pc,0,,,0,,,
" DRAGON FARM & IMPLEMENT TUBES		","DRAGON Tube 9.5-24/9-24",TB-SP-DR-036,Pc,0,,,0,,,
" DRAGON FARM & IMPLEMENT TUBES		","DRAGON Tube 11.2-24/10-24",TB-SP-DR-037,Pc,0,,,0,,,
" DRAGON FARM & IMPLEMENT TUBES		","DRAGON Tube 12.4-24/11-24",TB-SP-DR-038,Pc,0,,,0,,,
" DRAGON FARM & IMPLEMENT TUBES		","DRAGON Tube 13.6-24/12-24",TB-SP-DR-039,Pc,0,,,0,,,
" DRAGON FARM & IMPLEMENT TUBES		","DRAGON Tube 14.9-24/13-24",TB-SP-DR-040,Pc,0,,,0,,,
" DRAGON FARM & IMPLEMENT TUBES		","DRAGON Tube 16.9-24/14-24",TB-SP-DR-041,Pc,0,,,0,,,
" DRAGON FARM & IMPLEMENT TUBES		","DRAGON Tube 18.4-24",TB-SP-DR-042,Pc,0,,,0,,,
" DRAGON FARM & IMPLEMENT TUBES		","DRAGON Tube 18.4-26/15-26",TB-SP-DR-043,Pc,0,,,0,,,
" DRAGON FARM & IMPLEMENT TUBES		","DRAGON Tube 23.1-26/18-26",TB-SP-DR-044,Pc,0,,,0,,,
" DRAGON FARM & IMPLEMENT TUBES		","DRAGON Tube 11.2-28/10-28",TB-SP-DR-045,Pc,0,,,0,,,
" DRAGON FARM & IMPLEMENT TUBES		","DRAGON Tube 12.4-28/11-28",TB-SP-DR-046,Pc,0,,,0,,,
" DRAGON FARM & IMPLEMENT TUBES		","DRAGON Tube 13.6-28/12-28",TB-SP-DR-047,Pc,0,,,0,,,
" DRAGON FARM & IMPLEMENT TUBES		","DRAGON Tube 14.9-28/13-28",TB-SP-DR-048,Pc,0,,,0,,,
" DRAGON FARM & IMPLEMENT TUBES		","DRAGON Tube 16.9-28/14-28",TB-SP-DR-049,Pc,0,,,0,,,
" DRAGON FARM & IMPLEMENT TUBES		","DRAGON Tube 16.9-30/14-30",TB-SP-DR-050,Pc,0,,,0,,,
" DRAGON FARM & IMPLEMENT TUBES		","DRAGON Tube 18.4-30/15-30",TB-SP-DR-051,Pc,0,,,0,,,
" DRAGON FARM & IMPLEMENT TUBES		","DRAGON Tube 16.9-34/14-34",TB-SP-DR-052,Pc,0,,,0,,,
" DRAGON FARM & IMPLEMENT TUBES		","DRAGON Tube 18.4-34/15-34",TB-SP-DR-053,Pc,0,,,0,,,
" DRAGON FARM & IMPLEMENT TUBES		","DRAGON Tube 12.4-38/11-38",TB-SP-DR-054,Pc,0,,,0,,,
" DRAGON FARM & IMPLEMENT TUBES		","DRAGON Tube 13.6-38/12-38",TB-SP-DR-055,TB-SP-DR-056,0,,,0,,,
" DRAGON FARM & IMPLEMENT TUBES		","DRAGON Tube 15.5-38",TB-SP-DR-057,Pc,0,,,0,,,
" DRAGON FARM & IMPLEMENT TUBES		","DRAGON Tube 16.9-38/14-38",TB-SP-DR-058,Pc,0,,,0,,,
" DRAGON FARM & IMPLEMENT TUBES		","DRAGON Tube 18.4-38/15-38",TB-SP-DR-059,Pc,0,,,0,,,
" DRAGON FARM & IMPLEMENT TUBES		","DRAGON Tube 20.8-38",TB-SP-DR-060,Pc,0,,,0,,,
"BRAKE PAD (ABS) XRM/WAVE 125","INNER TUBE (HOBE) 275X17",MP-LL-032,PCS,0,,,0,,,
"BRAKE PAD (ABS) XRM/WAVE 125","INNER TUBE (HOBE) 300X17",MP-LL-033,PCS,0,,,0,,,
"BRAKE PAD (ABS) XRM/WAVE 125","REAR SPROCKET  WAVE 110 34T",MP-LL-034,PCS,0,,,0,,,
"BRAKE PAD (ABS) XRM/WAVE 125","REAR SPROCKET WAVE 110 36T",MP-LL-035,PCS,0,,,0,,,
"BRAKE PAD (ABS) XRM/WAVE 125","REAR SPROCKET WAVE 125 36T",MP-LL-036,PCS,0,,,0,,,
"BRAKE PAD (ABS) XRM/WAVE 125","SPARKPLUG (PLATINUM) D8EA-TMX",MP-LL-037,PCS,0,,,0,,,
"BRAKE PAD (ABS) XRM/WAVE 125","SPARKPLUG (PLATINUM) C7HSA-XRM110/W100",MP-LL-038,PCS,0,,,0,,,
"BRAKE PAD (ABS) XRM/WAVE 125","SPARKPLUG (PLATINUM) CPR6EA-XRM125/W125",MP-LL-039,PCS,0,,,0,,,
"BRAKE PAD (ABS) XRM/WAVE 125","SPEEDOMETER CABLE TMX 155",MP-LL-040,PCS,0,,,0,,,
"BRAKE PAD (ABS) XRM/WAVE 125","SPEEDOMETER CABLE XRM 110",MP-LL-041,PCS,0,,,0,,,
"BRAKE PAD (ABS) XRM/WAVE 125","SPOKE W/NIPPLE (TGO) 8G X 155",MP-LL-042,GROSS,0,,,0,,,
"BRAKE PAD (ABS) XRM/WAVE 125","SPOKE W/NIPPLE (TGO) 8G X 162",MP-LL-043,GROSS,0,,,0,,,
"BRAKE PAD (ABS) XRM/WAVE 125","SPOKE W/NIPPLE (TGO) 8G X 210",MP-LL-044,GROSS,0,,,0,,,
"BRAKE PAD (ABS) XRM/WAVE 125","SPOKE W/NIPPLE (TGO) 10G X 162",MP-LL-045,GROSS,0,,,0,,,
"BRAKE PAD (ABS) XRM/WAVE 125","TAIL LIGHT BULB (EIKO) 12V",MP-LL-046,PCS,0,,,0,,,
"BRAKE PAD (ABS) XRM/WAVE 125","WINKER BULB/SIGNAL LIGHT BULB12V (CLEAR ORANGE)",MP-LL-047,PCS,0,,,0,,,
"BRAKE PAD (ABS) XRM/WAVE 125","BEARING (KYOTO) 6202Z",MP-LL-001,PCS,0,,,0,,,
"BRAKE PAD (ABS) XRM/WAVE 125","BEARING (KYOTO) 6301Z",MP-LL-002,PCS,0,,,0,,,
"BRAKE PAD (ABS) XRM/WAVE 125","BEARING (KYOTO) 6304Z",MP-LL-003,PCS,0,,,0,,,
"BRAKE PAD (ABS) XRM/WAVE 125","BULB WINKER T13 12V CLEAR",MP-LL-004,PCS,0,,,0,,,
"BRAKE PAD (ABS) XRM/WAVE 125","CABLE SPEEDOMETER (EIKO) TMX",MP-LL-005,PCS,0,,,0,,,
"BRAKE PAD (ABS) XRM/WAVE 125","CABLE SPEEDOMETER (EIKO) XRM/XRM 125 DISC",MP-LL-006,PCS,0,,,0,,,
"BRAKE PAD (ABS) XRM/WAVE 125","FINAL SPROCKET (FUKUYAMA) W100/C100 428-36T",MP-LL-007,PCS,0,,,0,,,
"BRAKE PAD (ABS) XRM/WAVE 125","BRAKE CABLE (GRS) CT100-BAJA",MP-LL-008,PCS,0,,,0,,,
"BRAKE PAD (ABS) XRM/WAVE 125","BRAKE CABLE TMX (GRS) '155",MP-LL-009,PCS,0,,,0,,,
"BRAKE PAD (ABS) XRM/WAVE 125","BRAKE PAD (ABS) XRM/WAVE 125",MP-LL-010,PCS,0,,,0,,,
"BRAKE PAD (ABS) XRM/WAVE 125","BRAKE PAD (KBS) XRM/WAVE 110",MP-LL-011,PCS,0,,,0,,,
"BRAKE PAD (ABS) XRM/WAVE 125","BRAKE ROD ASSY. TMX 155",MP-LL-012,PCS,0,,,0,,,
"BRAKE PAD (ABS) XRM/WAVE 125","BRAKE ROD ASSY. XRM 110",MP-LL-013,PCS,0,,,0,,,
"BRAKE PAD (ABS) XRM/WAVE 125","BRAKE SHOE (EIKO) RS100",MP-LL-014,PCS,0,,,0,,,
"BRAKE PAD (ABS) XRM/WAVE 125","BRAKE SHOE (EIKO) G7S",MP-LL-015,PCS,0,,,0,,,
"BRAKE PAD (ABS) XRM/WAVE 125","BRAKE SHOE (EIKO) CG125/XRM",MP-LL-016,PCS,0,,,0,,,
"BRAKE PAD (ABS) XRM/WAVE 125","BRAKE SHOE FRONT (EIKO) TMX 155",MP-LL-017,PCS,0,,,0,,,
"BRAKE PAD (ABS) XRM/WAVE 125","BRAKE SHOE REAR (EIKO)TMX 155",MP-LL-018,PCS,0,,,0,,,
"BRAKE PAD (ABS) XRM/WAVE 125","CDI TMX155(HONDA) ",MP-LL-019,PCS,0,,,0,,,
"BRAKE PAD (ABS) XRM/WAVE 125","CDI XRM 110 (YITAI)",MP-LL-020,PCS,0,,,0,,,
"BRAKE PAD (ABS) XRM/WAVE 125","CLUCTH CABLE (GRS) CT100-BAJA",MP-LL-021,PCS,0,,,0,,,
"BRAKE PAD (ABS) XRM/WAVE 125","ENGINE SPROCKET TMX 155 13T",MP-LL-022,PCS,0,,,0,,,
"BRAKE PAD (ABS) XRM/WAVE 125","ENGINE SPROCKET TMX 155 14T",MP-LL-023,PCS,0,,,0,,,
"BRAKE PAD (ABS) XRM/WAVE 125","ENGINE SPROCKET (GRS) XRM/WAVE 14T",MP-LL-024,PCS,0,,,0,,,
"BRAKE PAD (ABS) XRM/WAVE 125","ENGINE SPROCKET (JT) XRM/WAVE 13T",MP-LL-025,PCS,0,,,0,,,
"BRAKE PAD (ABS) XRM/WAVE 125","ENGINE SPROCKET TMX 15T",MP-LL-026,PCS,0,,,0,,,
"BRAKE PAD (ABS) XRM/WAVE 125","ENGINE SPROCKET (JT) XRM/WAVE 15T",MP-LL-027,PCS,0,,,0,,,
"BRAKE PAD (ABS) XRM/WAVE 125","FUEL HOSE (25 FT) COLORED",MP-LL-028,ROLL,0,,,0,,,
"BRAKE PAD (ABS) XRM/WAVE 125","HALOGEN BULB 12V 1 LEG",MP-LL-029,PCS,0,,,0,,,
"BRAKE PAD (ABS) XRM/WAVE 125","HEADLIGHT BULB (BOX) 12V 1 LEG",MP-LL-030,BOXES,0,,,0,,,
"BRAKE PAD (ABS) XRM/WAVE 125","HORN (COMPACT FULL POWER TONE) 12V",MP-LL-031,PCS,0,,,0,,,
Categoty,item,Item_code,,552,,,333,,,
Categoty,itm2,code2,,888,,,333,,,
Categoty,Items2,Codes,PCS,887,,,333,,,
"Consumer Care Products","VS1 PROTECTOR 24x120ml",SP-CC-001,Carton,0,,,0,,,
"Consumer Care Products","VS1 PROTECTOR 12x250ml",SP-CC-002,Carton,0,,,0,,,
"Consumer Care Products","VS1 PROTECTOR 12x400ml",SP-CC-003,Carton,0,,,0,,,
"Consumer Care Products","VS1 VISOR GUARD 36x50ml",SP-CC-004,Carton,0,,,0,,,
"Consumer Care Products","VS1 REFRESH 36x80ml",SP-CC-005,Carton,0,,,0,,,
"Consumer Care Products","VS1 WASH N WAX (SACHET) 240x15ml",SP-CC-006,Carton,0,,,0,,,
"Consumer Care Products","MOTOTEK CHAIN CLEANER 12x250ml",SP-CC-007,Carton,0,,,0,,,
"Consumer Care Products","MOTOTEK CHAIN LUBE 24x120ml",SP-CC-008,Carton,0,,,0,,,
"Consumer Care Products","MOTOTEK PEN OIL  36x50ml",SP-CC-009,Carton,0,,,0,,,
"Consumer Care Products","MOTOTEK PEN OIL  24x160ml",SP-CC-010,Carton,0,,,0,,,
"Consumer Care Products","QWICK BRAKE CLEANER 12x500ml",SP-CC-011,Carton,0,,,0,,,
"Consumer Care Products","QWICK PEN OIL 12x400ml",SP-CC-012,Carton,0,,,0,,,
"Consumer Care Products","QWICK ALL-PURPOSE DEGREASER 12x500ml",SP-CC-013,Carton,0,,,0,,,
"Cord Chemicals","BULLDOG ALL PURPOSE 48x3GM",HW-CO-001,Carton,0,,,0,,,
"Cord Chemicals","BULLDOG SHOES 48x3GM",HW-CO-002,Carton,0,,,0,,,
"Cord Chemicals","BULLDOG STEEL 48x3GM",HW-CO-003,Carton,0,,,0,,,
"Cord Chemicals","BULLDOG WOOD & LEATHER 48x3GM",HW-CO-004,Carton,0,,,0,,,
"Cord Chemicals","CORD MARINE EPOXY ALL PURPOSE 2x1GAL (Pair)",HW-CO-005,Carton,0,,,0,,,
"Cord Chemicals","CORD MARINE EPOXY ALL PURPOSE 6x1QT (Pair)",HW-CO-006,Carton,0,,,0,,,
"Cord Chemicals","CORD MARINE EPOXY ALL PURPOSE 12x1PT (Pair)",HW-CO-007,Carton,0,,,0,,,
"Cord Chemicals","CORD MARINE EPOXY ALL PURPOSE 24x1/2PT (Pair)",HW-CO-008,Carton,0,,,0,,,
"Cord Chemicals","CORD MARINE EPOXY ALL PURPOSE 48x1/4PT (Pair)",HW-CO-009,Carton,0,,,0,,,
"Cord Chemicals","CORD ALL PURPOSE 24x40GM",HW-CO-010,Carton,0,,,0,,,
"Cord Chemicals","CORD EPOXY STEEL  48x15GM",HW-CO-011,Carton,0,,,0,,,
"Cord Chemicals","CORD EPOXY STEELL 24x40GM",HW-CO-012,Carton,0,,,0,,,
"Cord Chemicals","CORD MARINE EPOXY HI-IMPACT NON-SAG PUTTY 2x1GAL (Pair)",HW-CO-013,Carton,0,,,0,,,
"Cord Chemicals","CORD MARINE EPOXY HI-IMPACT NON-SAG PUTTY 6x1QT (Pair)",HW-CO-014,Carton,0,,,0,,,
"Cord Chemicals","CORD MARINE EPOXY HI-IMPACT NON-SAG PUTTY 24x1/2PT (Pair)",HW-CO-015,Carton,0,,,0,,,
"Cord Chemicals","CORD MARINE EPOXY HI-IMPACT NON-SAG PUTTY 48x1/4PT (Pair)",HW-CO-016,Carton,0,,,0,,,
"Cord Chemicals","WATER STOP WET & DRY SEALANT 24x30GM ",HW-CO-017,Carton,0,,,0,,,
"DEESTONE PASSENGER TIRE RADIAL		","DS 165 R13 82S R202 NAKARA",TR-OZ-DS-001,Pc,0,,,0,,,
"DEESTONE PASSENGER TIRE RADIAL		","DS 175/70 R13 82T R201 NAKARA",TR-OZ-DS-002,Pc,0,,,0,,,
"DEESTONE PASSENGER TIRE RADIAL		","DS 185/70 R13 86H R201 NAKARA",TR-OZ-DS-003,Pc,0,,,0,,,
"DEESTONE PASSENGER TIRE RADIAL		","DS 185/70 R14 88H R201 NAKARA",TR-OZ-DS-004,Pc,0,,,0,,,
"DEESTONE PASSENGER TIRE RADIAL		","DS 195/70 R14 91H R201 NAKARA",TR-OZ-DS-005,Pc,0,,,0,,,
"DEESTONE PASSENGER TIRE RADIAL		","DS 165/65 R13 77T R201 NAKARA",TR-OZ-DS-006,Pc,0,,,0,,,
"DEESTONE PASSENGER TIRE RADIAL		","DS 175/65 R14 82H R201 NAKARA",TR-OZ-DS-007,Pc,0,,,0,,,
"DEESTONE PASSENGER TIRE RADIAL		","DS 185/65 R14 86H R201 NAKARA",TR-OZ-DS-008,Pc,0,,,0,,,
"DEESTONE PASSENGER TIRE RADIAL		","DS 185/65 R15 88H R201 NAKARA",TR-OZ-DS-009,Pc,0,,,0,,,
"DEESTONE PASSENGER TIRE RADIAL		","DS 215/65 R15 96H R201 NAKARA",TR-OZ-DS-010,Pc,0,,,0,,,
"DEESTONE PASSENGER TIRE RADIAL		","DS 195/60 R15 88V R201 NAKARA",TR-OZ-DS-011,Pc,0,,,0,,,
"DEESTONE PASSENGER TIRE RADIAL		","DS 195/55 R15 85V R301 NAKARA",TR-OZ-DS-012,Pc,0,,,0,,,
"DEESTONE PASSENGER TIRE RADIAL		","DS 195/65 R15 91H R301 NAKARA",TR-OZ-DS-013,Pc,0,,,0,,,
"DEESTONE PASSENGER TIRE RADIAL		","DS 205/65 R15 94H R301 NAKARA",TR-OZ-DS-014,Pc,0,,,0,,,
"DEESTONE PASSENGER TIRE RADIAL		","DS 215/60 R16 95V R301 NAKARA",TR-OZ-DS-015,Pc,0,,,0,,,
"DEESTONE PASSENGER TIRE RADIAL		","DS 205/55 R16 91V R301 NAKARA",TR-OZ-DS-016,Pc,0,,,0,,,
"DEESTONE PASSENGER TIRE RADIAL		","DS 235/40 ZR18 95W XL R302 VINCENTE",TR-OZ-DS-031,Pc,0,,,0,,,
"DEESTONE ULTRA HIGH PERFORMANCE		","DS 205/45 ZR16 R702 CARRERAS",TR-OZ-DS-017,Pc,0,,,0,,,
"DEESTONE ULTRA HIGH PERFORMANCE		","DS 205/50 ZR16 R702 CARRERAS",TR-OZ-DS-018,Pc,0,,,0,,,
"DEESTONE ULTRA HIGH PERFORMANCE		","DS 195/65 R15 91H R302 VINCENTE",TR-OZ-DS-019,Pc,0,,,0,,,
"DEESTONE ULTRA HIGH PERFORMANCE		","DS 205/55 R15 R302 VINCENTE",TR-OZ-DS-020,Pc,0,,,0,,,
"DEESTONE ULTRA HIGH PERFORMANCE		","DS 215/60 R15 R302 VINCENTE",TR-OZ-DS-021,Pc,0,,,0,,,
"DEESTONE ULTRA HIGH PERFORMANCE		","DS 225/60 R15 R302 VINCENTE",TR-OZ-DS-022,Pc,0,,,0,,,
"DEESTONE ULTRA HIGH PERFORMANCE		","DS 185/55 R16 83V R302 VINCENTE EU",TR-OZ-DS-023,Pc,0,,,0,,,
"DEESTONE ULTRA HIGH PERFORMANCE		","DS 195/55 R16 R302 VINCENTE",TR-OZ-DS-025,Pc,0,,,0,,,
"DEESTONE ULTRA HIGH PERFORMANCE		","DS 235/60 R16 100V R302 VINCENTE",TR-OZ-DS-026,Pc,0,,,0,,,
"DEESTONE ULTRA HIGH PERFORMANCE		","DS 225/50 ZR17 94W XL R302 VINCENTE",TR-OZ-DS-027,Pc,0,,,0,,,
"DEESTONE ULTRA HIGH PERFORMANCE		","DS 225/45 ZR17 94W XL R302 VINCENTE",TR-OZ-DS-028,Pc,0,,,0,,,
"DEESTONE ULTRA HIGH PERFORMANCE		","DS 225/45 ZR18 95W XL R302 VINCENTE",TR-OZ-DS-029,Pc,0,,,0,,,
"DEESTONE ULTRA HIGH PERFORMANCE		","DS 225/40 ZR18 92W XL R302 VINCENTE",TR-OZ-DS-030,Pc,0,,,0,,,
"DEESTONE ULTRA HIGH PERFORMANCE		","DS 235/35 R19 91W XL R302 VINCENTE",TR-OZ-DS-032,Pc,0,,,0,,,
"DEESTONE ULTRA HIGH PERFORMANCE		","DS 225/50 ZR17 94W R701 CARRERAS",TR-OZ-DS-033,Pc,0,,,0,,,
"DEESTONE ULTRA HIGH PERFORMANCE		","DS 225/40 R18 92W R701 CARRERAS",TR-OZ-DS-034,Pc,0,,,0,,,
"DEESTONE ULTRA HIGH PERFORMANCE		","DS 235/40 R18 95W R701 CARRERAS",TR-OZ-DS-035,Pc,0,,,0,,,
"DEESTONE ULTRA HIGH PERFORMANCE		","DS 225/45 R17 94W R701 CARRERAS",TR-OZ-DS-036,Pc,0,,,0,,,
"DEESTONE ULTRA HIGH PERFORMANCE		","DS 205/45 ZR17 88W R702 CARRERAS",TR-OZ-DS-037,Pc,0,,,0,,,
"DEESTONE ULTRA HIGH PERFORMANCE		","DS 215/45 ZR17 87W R702 CARRERAS",TR-OZ-DS-038,Pc,0,,,0,,,
"DEESTONE ULTRA HIGH PERFORMANCE		","DS 225/45 R18 95W R701 CARRERAS",TR-OZ-DS-039,Pc,0,,,0,,,
"DEESTONE ULTRA LIGHT TRUCK		","DS 5.00-12 10PR D102 MILER",TR-OZ-DS-040,Pc,0,,,0,,,
"DEESTONE ULTRA LIGHT TRUCK		","DS 5.00-12 10PR D504 MIXED LUG",TR-OZ-DS-041,Pc,0,,,0,,,
"DJ Oils","DJ FURY SG/CD 20W50 12X1L",LB-MV-001,Carton,0,,,0,,,
"DJ Oils","DJ FURY SG/CD 20W50 6x4L",LB-MV-002,Carton,0,,,0,,,
"DJ Oils","DJ SMO 30 12x1L",LB-MV-003,Carton,0,,,0,,,
"DJ Oils","DJ SMO 40 12x1L",LB-MV-004,Carton,0,,,0,,,
dra,"DRAGON Tube 8.25R16",TB-SP-DR-014,Pc,0,,,0,,,
dra,"DRAGON Tube 12.00R20",TB-SP-DR-020,Pc,0,,,0,,,
"DRAGON FLAPS		","DRAGON Flap 9.00/10.00/11.00-15",FL-SP-DR-001,Pc,0,,,0,,,
"DRAGON FLAPS		","DRAGON Flap 10.00/11.00-20",FL-SP-DR-002,Pc,0,,,0,,,
"DRAGON FLAPS		","DRAGON Flap 13.00/14.00-24/25",FL-SP-DR-003,Pc,0,,,0,,,
"DRAGON FLAPS		","DRAGON Flap 15.5-25",FL-SP-DR-004,Pc,0,,,0,,,
"DRAGON FLAPS		","DRAGON Flap 17.5/21.00-25",FL-SP-DR-005,Pc,0,,,0,,,
"DRAGON FLAPS		","DRAGON Flap 20.5/24.00-25",FL-SP-DR-006,Pc,0,,,0,,,
"DRAGON FLAPS		","DRAGON Flap 23.5-25",FL-SP-DR-007,Pc,0,,,0,,,
"DRAGON FLAPS		","DRAGON Flap 26.5-25",FL-SP-DR-008,Pc,0,,,0,,,
"DRAGON FLAPS		","DRAGON Flap 5.00-8",FL-SP-DR-009,Pc,0,,,0,,,
"DRAGON FLAPS		","DRAGON Flap 6.00/6.90-9",FL-SP-DR-010,Pc,0,,,0,,,
"DRAGON FLAPS		","DRAGON Flap 6.50-10",FL-SP-DR-011,Pc,0,,,0,,,
"DRAGON FLAPS		","DRAGON Flap 7.00-12",FL-SP-DR-012,Pc,0,,,0,,,
"DRAGON FLAPS		","DRAGON Flap 28/9-15",FL-SP-DR-013,Pc,0,,,0,,,
"DRAGON INDUSTRIAL TUBES		","DRAGON Tube 5.00/5.70-8",TB-SP-DR-061,Pc,0,,,0,,,
"DRAGON INDUSTRIAL TUBES		","DRAGON Tube 6.00-9",TB-SP-DR-062,Pc,0,,,0,,,
"DRAGON INDUSTRIAL TUBES		","DRAGON Tube 6.50-10",TB-SP-DR-063,Pc,0,,,0,,,
"DRAGON INDUSTRIAL TUBES		","DRAGON Tube 7.00-12",TB-SP-DR-064,Pc,0,,,0,,,
"DRAGON INDUSTRIAL TUBES		","DRAGON Tube 2.50-15",TB-SP-DR-065,Pc,0,,,0,,,
"DRAGON INDUSTRIAL TUBES		","DRAGON Tube 3.00-15",TB-SP-DR-066,Pc,0,,,0,,,
"DRAGON INDUSTRIAL TUBES		","DRAGON Tube 28/9-15",TB-SP-DR-067,Pc,0,,,0,,,
"DRAGON INDUSTRIAL TUBES		","DRAGON Tube 825-15",TB-SP-DR-068,Pc,0,,,0,,,
"Dragon off the road tubes","DRAGON Tube 10-16.5",TB-SP-DR-022,Pc,0,,,0,,,
"Dragon off the road tubes","DRAGON Tube 12-16.5",TB-SP-DR-023,Pc,0,,,0,,,
"Dragon off the road tubes","DRAGON Tube 13.00-24/25",TB-SP-DR-024,Pc,0,,,0,,,
"Dragon off the road tubes","DRAGON Tube 14.00-24/25",TB-SP-DR-025,Pc,0,,,0,,,
"Dragon off the road tubes","DRAGON Tube 18.00-24/25",TB-SP-DR-026,Pc,0,,,0,,,
"Dragon off the road tubes","DRAGON Tube 15.5-25",TB-SP-DR-027,Pc,0,,,0,,,
"Dragon off the road tubes","DRAGON Tube 17.5-25",TB-SP-DR-028,Pc,0,,,0,,,
"Dragon off the road tubes","DRAGON Tube 20.5-25",TB-SP-DR-029,Pc,0,,,0,,,
"Dragon off the road tubes","DRAGON Tube 23.5-25",TB-SP-DR-030,Pc,0,,,0,,,
"Dragon off the road tubes","DRAGON Tube 26.5-25",TB-SP-DR-031,Pc,0,,,0,,,
"Dragon off the road tubes","DRAGON Tube 29.5-25",TB-SP-DR-032,Pc,0,,,0,,,
"Dragon off the road tubes","DRAGON Tube 28L-26",TB-SP-DR-033,Pc,0,,,0,,,
"Dragon off the road tubes","DRAGON Tube 11L-16",TB-SP-DR-034,Pc,0,,,0,,,
"Dragon Truck Tubes","DRAGON Tube E-10 ",TB-SP-DR-001,Pc,0,,,0,,,
"Dragon Truck Tubes","DRAGON Tube E-12",TB-SP-DR-002,Pc,0,,,0,,,
"Dragon Truck Tubes","DRAGON Tube F-12",TB-SP-DR-003,Pc,0,,,0,,,
"Dragon Truck Tubes","DRAGON Tube G-13",TB-SP-DR-004,Pc,0,,,0,,,
"Dragon Truck Tubes","DRAGON Tube G-14",TB-SP-DR-005,Pc,0,,,0,,,
"Dragon Truck Tubes",TB-SP-DR-006,TB-SP-DR-006,Pc,0,,,0,,,
"Dragon Truck Tubes","DRAGON Tube G-15",TB-SP-DR-007,Pc,0,,,0,,,
"Dragon Truck Tubes","DRAGON Tube K-15",TB-SP-DR-008,Pc,0,,,0,,,
"Dragon Truck Tubes","DRAGON Tube K-16",TB-SP-DR-009,Pc,0,,,0,,,
"Dragon Truck Tubes","DRAGON Tube 7.00R15",TB-SP-DR-010,Pc,0,,,0,,,
"Dragon Truck Tubes","DRAGON Tube 7.50-15",TB-SP-DR-011,Pc,0,,,0,,,
"Dragon Truck Tubes","DRAGON Tube 7.00R16",TB-SP-DR-012,Pc,0,,,0,,,
"Dragon Truck Tubes","DRAGON Tube 7.50R16",TB-SP-DR-013,Pc,0,,,0,,,
"Dragon Truck Tubes","DRAGON Tube 10.00-15",TB-SP-DR-015,Pc,0,,,0,,,
"Dragon Truck Tubes","DRAGON Tube 8.25-20",TB-SP-DR-016,Pc,0,,,0,,,
"Dragon Truck Tubes","DRAGON Tube 9.00-20",TB-SP-DR-017,Pc,0,,,0,,,
"Dragon Truck Tubes","DRAGON Tube 10.00R20",TB-SP-DR-018,Pc,0,,,0,,,
"Dragon Truck Tubes","DRAGON Tube 11.00R20",TB-SP-DR-019,pc,0,,,0,,,
"Dragon Truck Tubes","DRAGON Tube 11R22.5",TB-SP-DR-021,Pc,0,,,0,,,
"GENTEC SKU","GT PE COUPLING REDUCER TEE 1-1/2""X1"" (50MMX32MM) 5/1",HW-GT-108,Pack,0,,,0,,,
"GENTEC SKU","GT ROSCO LATEX GLOSS WHITE 4/1",HW-GT-246,Carton,0,,,0,,,
"GENTEC SKU","GT PE COUPLING REDUCER TEE 1-1/2""X1-1/4"" (50MMX40MM) 5/1",HW-GT-109,Pack,0,,,0,,,
"GENTEC SKU","GT ROSCO QUICK DRYING ENAMEL 4/1",HW-GT-247,Carton,0,,,0,,,
"GENTEC SKU","GT PE COUPLING REDUCER TEE 2""X1-1/2"" (63MMX50MM)",HW-GT-110,Pc,0,,,0,,,
"GENTEC SKU","GT SHOVEL HD STEEL SPEAD #2 6/1",HW-GT-248,Pack,0,,,0,,,
"GENTEC SKU","GT SHOVEL HD STEEL ST BACK 6/1",HW-GT-249,Pack,0,,,0,,,
"GENTEC SKU","GT PE COUPLING REDUCER TEE 2-1/2""X1-1/2"" (75MMX50MM)",HW-GT-111,Pc,0,,,0,,,
"GENTEC SKU","GT PE COUPLING REDUCER TEE 2-1/2""X2"" (75MMX63MM)",HW-GT-112,Pc,0,,,0,,,
"GENTEC SKU","GT SHOVEL HD STEEL ST BACK #2 6/1",HW-GT-250,Pack,0,,,0,,,
"GENTEC SKU","GT SHOVEL SCOOP ORD ""3 12/1",HW-GT-251,Pack,0,,,0,,,
"GENTEC SKU","GT PE COUPLING REDUCER TEE 3""X2"" (90MMX63MM)",HW-GT-113,Pc,0,,,0,,,
"GENTEC SKU","GT SHOVEL SCOOP HD/ORIG #2 6/1",HW-GT-252,Pack,0,,,0,,,
"GENTEC SKU","GT PE COUPLING REDUCER TEE 3""X2-1/2"" (90MMX75MM)",HW-GT-114,Pc,0,,,0,,,
"GENTEC SKU","GT SHOVEL SCOOP HD/ORIG #3 6/1",HW-GT-253,Pack,0,,,0,,,
"GENTEC SKU","GT PE COUPLING REDUCER TEE 4""X3"" (110MMX90MM)",HW-GT-115,Pc,0,,,0,,,
"GENTEC SKU","GT PE END CAP 1/2"" (20MM) BLACK 20/1",HW-GT-116,Pack,0,,,0,,,
"GENTEC SKU","GT PE END CAP 3/4"" (25MM) BLACK 20/1",HW-GT-117,Pack,0,,,0,,,
"GENTEC SKU","GT PE END CAP 1"" (32MM) BLACK 20/1",HW-GT-118,Pack,0,,,0,,,
"GENTEC SKU","GT PE END CAP 1-1/4"" (40MM) BLACK 10/1",HW-GT-119,Pack,0,,,0,,,
